ID,Representativt dygn,År siffra,Månad siffra,Dag siffra,Nederbördsmängd
8203,2018-11-15,2018,11,15,0.0
8204,2018-11-16,2018,11,16,0.0
8205,2018-11-17,2018,11,17,0.0
8206,2018-11-18,2018,11,18,0.0
8207,2018-11-19,2018,11,19,0.1
8208,2018-11-20,2018,11,20,0.0
8209,2018-11-21,2018,11,21,0.0
8210,2018-11-22,2018,11,22,0.0
8211,2018-11-23,2018,11,23,0.0
8212,2018-11-24,2018,11,24,0.0
8213,2018-11-25,2018,11,25,0.0
8214,2018-11-26,2018,11,26,0.0
8215,2018-11-27,2018,11,27,0.0
8216,2018-11-28,2018,11,28,0.9
8217,2018-11-29,2018,11,29,10.2
8218,2018-11-30,2018,11,30,0.7
8219,2018-12-01,2018,12,1,0.2
8220,2018-12-02,2018,12,2,8.3
8221,2018-12-03,2018,12,3,4.8
8222,2018-12-04,2018,12,4,0.0
8223,2018-12-05,2018,12,5,0.0
8224,2018-12-06,2018,12,6,8.4
8225,2018-12-07,2018,12,7,14.7
8226,2018-12-08,2018,12,8,12.5
8227,2018-12-09,2018,12,9,0.0
8228,2018-12-10,2018,12,10,0.0
8229,2018-12-11,2018,12,11,0.0
8230,2018-12-12,2018,12,12,0.0
8231,2018-12-13,2018,12,13,0.0
8232,2018-12-14,2018,12,14,0.0
8233,2018-12-15,2018,12,15,0.0
8234,2018-12-16,2018,12,16,0.9
8235,2018-12-17,2018,12,17,0.1
8236,2018-12-18,2018,12,18,0.5
8237,2018-12-19,2018,12,19,0.8
8238,2018-12-20,2018,12,20,0.0
8239,2018-12-21,2018,12,21,0.6
8240,2018-12-22,2018,12,22,0.0
8241,2018-12-23,2018,12,23,0.0
8242,2018-12-24,2018,12,24,0.0
8243,2018-12-25,2018,12,25,0.0
8244,2018-12-26,2018,12,26,0.0
8245,2018-12-27,2018,12,27,0.0
8246,2018-12-28,2018,12,28,0.0
8247,2018-12-29,2018,12,29,2.9
8248,2018-12-30,2018,12,30,0.0
8249,2018-12-31,2018,12,31,0.0
8250,2019-01-01,2019,1,1,0.0
8251,2019-01-02,2019,1,2,0.0
8252,2019-01-03,2019,1,3,0.0
8253,2019-01-04,2019,1,4,0.0
8254,2019-01-05,2019,1,5,0.0
8255,2019-01-06,2019,1,6,0.0
8256,2019-01-07,2019,1,7,19.4
8257,2019-01-08,2019,1,8,0.7
8258,2019-01-09,2019,1,9,0.0
8259,2019-01-10,2019,1,10,0.9
8260,2019-01-11,2019,1,11,0.0
8261,2019-01-12,2019,1,12,0.2
8262,2019-01-13,2019,1,13,2.4
8263,2019-01-14,2019,1,14,0.0
8264,2019-01-15,2019,1,15,3.6
8265,2019-01-16,2019,1,16,4.2
8266,2019-01-17,2019,1,17,0.0
8267,2019-01-18,2019,1,18,0.0
8268,2019-01-19,2019,1,19,0.0
8269,2019-01-20,2019,1,20,0.0
8270,2019-01-21,2019,1,21,0.8
8271,2019-01-22,2019,1,22,0.1
8272,2019-01-23,2019,1,23,0.0
8273,2019-01-24,2019,1,24,0.0
8274,2019-01-25,2019,1,25,0.3
8275,2019-01-26,2019,1,26,2.4
8276,2019-01-27,2019,1,27,8.6
8277,2019-01-28,2019,1,28,2.7
8278,2019-01-29,2019,1,29,0.2
8279,2019-01-30,2019,1,30,0.2
8280,2019-01-31,2019,1,31,0.5
8281,2019-02-01,2019,2,1,0.7
8282,2019-02-02,2019,2,2,0.0
8283,2019-02-03,2019,2,3,0.0
8284,2019-02-04,2019,2,4,25.1
8285,2019-02-05,2019,2,5,2.6
8286,2019-02-06,2019,2,6,4.9
8287,2019-02-07,2019,2,7,7.5
8288,2019-02-08,2019,2,8,29.3
8289,2019-02-09,2019,2,9,8.8
8290,2019-02-10,2019,2,10,0.1
8291,2019-02-11,2019,2,11,0.0
8292,2019-02-12,2019,2,12,2.7
8293,2019-02-13,2019,2,13,0.0
8294,2019-02-14,2019,2,14,0.0
8295,2019-02-15,2019,2,15,0.0
8296,2019-02-16,2019,2,16,0.0
8297,2019-02-17,2019,2,17,0.0
8298,2019-02-18,2019,2,18,2.6
8299,2019-02-19,2019,2,19,0.8
8300,2019-02-20,2019,2,20,15.5
8301,2019-02-21,2019,2,21,4.3
8302,2019-02-22,2019,2,22,0.0
8303,2019-02-23,2019,2,23,0.0
8304,2019-02-24,2019,2,24,0.0
8305,2019-02-25,2019,2,25,0.0
8306,2019-02-26,2019,2,26,0.0
8307,2019-02-27,2019,2,27,0.0
8308,2019-02-28,2019,2,28,0.0
8309,2019-03-01,2019,3,1,0.0
8310,2019-03-02,2019,3,2,10.1
8311,2019-03-03,2019,3,3,4.1
8312,2019-03-04,2019,3,4,12.7
8313,2019-03-05,2019,3,5,3.1
8314,2019-03-06,2019,3,6,16.3
8315,2019-03-07,2019,3,7,10.9
8316,2019-03-08,2019,3,8,3.0
8317,2019-03-09,2019,3,9,18.4
8318,2019-03-10,2019,3,10,0.1
8319,2019-03-11,2019,3,11,0.0
8320,2019-03-12,2019,3,12,21.6
8321,2019-03-13,2019,3,13,7.7
8322,2019-03-14,2019,3,14,3.4
8323,2019-03-15,2019,3,15,1.9
8324,2019-03-16,2019,3,16,14.4
8325,2019-03-17,2019,3,17,6.3
8326,2019-03-18,2019,3,18,0.0
8327,2019-03-19,2019,3,19,1.8
8328,2019-03-20,2019,3,20,1.0
8329,2019-03-21,2019,3,21,0.0
8330,2019-03-22,2019,3,22,0.0
8331,2019-03-23,2019,3,23,0.0
8332,2019-03-24,2019,3,24,4.2
8333,2019-03-25,2019,3,25,0.0
8334,2019-03-26,2019,3,26,0.0
8335,2019-03-27,2019,3,27,0.0
8336,2019-03-28,2019,3,28,0.0
8337,2019-03-29,2019,3,29,0.0
8338,2019-03-30,2019,3,30,0.0
8339,2019-03-31,2019,3,31,0.0
8340,2019-04-01,2019,4,1,0.0
8341,2019-04-02,2019,4,2,0.0
8342,2019-04-03,2019,4,3,0.0
8343,2019-04-04,2019,4,4,0.0
8344,2019-04-05,2019,4,5,0.0
8345,2019-04-06,2019,4,6,0.1
8346,2019-04-07,2019,4,7,0.0
8347,2019-04-08,2019,4,8,0.0
8348,2019-04-09,2019,4,9,0.0
8349,2019-04-10,2019,4,10,0.0
8350,2019-04-11,2019,4,11,0.0
8351,2019-04-12,2019,4,12,0.0
8352,2019-04-13,2019,4,13,0.0
8353,2019-04-14,2019,4,14,0.0
8354,2019-04-15,2019,4,15,0.0
8355,2019-04-16,2019,4,16,0.0
8356,2019-04-17,2019,4,17,0.0
8357,2019-04-18,2019,4,18,0.0
8358,2019-04-19,2019,4,19,0.0
8359,2019-04-20,2019,4,20,0.0
8360,2019-04-21,2019,4,21,0.0
8361,2019-04-22,2019,4,22,0.0
8362,2019-04-23,2019,4,23,0.0
8363,2019-04-24,2019,4,24,0.0
8364,2019-04-25,2019,4,25,0.0
8365,2019-04-26,2019,4,26,0.0
8366,2019-04-27,2019,4,27,35.0
8367,2019-04-28,2019,4,28,4.0
8368,2019-04-29,2019,4,29,0.0
8369,2019-04-30,2019,4,30,0.0
8370,2019-05-01,2019,5,1,0.0
8371,2019-05-02,2019,5,2,0.5
8372,2019-05-03,2019,5,3,3.0
8373,2019-05-04,2019,5,4,0.0
8374,2019-05-05,2019,5,5,1.0
8375,2019-05-06,2019,5,6,3.0
8376,2019-05-07,2019,5,7,1.6
8377,2019-05-08,2019,5,8,2.6
8378,2019-05-09,2019,5,9,3.6
8379,2019-05-10,2019,5,10,1.1
8380,2019-05-11,2019,5,11,0.0
8381,2019-05-12,2019,5,12,0.0
8382,2019-05-13,2019,5,13,0.0
8383,2019-05-14,2019,5,14,0.0
8384,2019-05-15,2019,5,15,0.0
8385,2019-05-16,2019,5,16,0.0
8386,2019-05-17,2019,5,17,9.2
8387,2019-05-18,2019,5,18,0.0
8388,2019-05-19,2019,5,19,9.5
8389,2019-05-20,2019,5,20,0.0
8390,2019-05-21,2019,5,21,17.5
8391,2019-05-22,2019,5,22,0.0
8392,2019-05-23,2019,5,23,4.0
8393,2019-05-24,2019,5,24,10.0
8394,2019-05-25,2019,5,25,0.5
8395,2019-05-26,2019,5,26,0.5
8396,2019-05-27,2019,5,27,2.9
8397,2019-05-28,2019,5,28,0.0
8398,2019-05-29,2019,5,29,0.0
8399,2019-05-30,2019,5,30,8.2
8400,2019-05-31,2019,5,31,2.2
8401,2019-06-01,2019,6,1,1.1
8402,2019-06-02,2019,6,2,0.4
8403,2019-06-03,2019,6,3,7.3
8404,2019-06-04,2019,6,4,0.1
8405,2019-06-05,2019,6,5,0.0
8406,2019-06-06,2019,6,6,1.3
8407,2019-06-07,2019,6,7,0.5
8408,2019-06-08,2019,6,8,9.0
8409,2019-06-09,2019,6,9,3.8
8410,2019-06-10,2019,6,10,0.0
8411,2019-06-11,2019,6,11,1.4
8412,2019-06-12,2019,6,12,10.7
8413,2019-06-13,2019,6,13,0.0
8414,2019-06-14,2019,6,14,0.9
8415,2019-06-15,2019,6,15,0.1
8416,2019-06-16,2019,6,16,1.1
8417,2019-06-17,2019,6,17,0.0
8418,2019-06-18,2019,6,18,0.0
8419,2019-06-19,2019,6,19,0.0
8420,2019-06-20,2019,6,20,1.3
8421,2019-06-21,2019,6,21,3.3
8422,2019-06-22,2019,6,22,0.0
8423,2019-06-23,2019,6,23,0.0
8424,2019-06-24,2019,6,24,0.0
8425,2019-06-25,2019,6,25,0.0
8426,2019-06-26,2019,6,26,0.0
8427,2019-06-27,2019,6,27,0.0
8428,2019-06-28,2019,6,28,0.0
8429,2019-06-29,2019,6,29,0.0
8430,2019-06-30,2019,6,30,0.0
8431,2019-07-01,2019,7,1,0.0
8432,2019-07-02,2019,7,2,0.0
8433,2019-07-03,2019,7,3,0.0
8434,2019-07-04,2019,7,4,0.8
8435,2019-07-05,2019,7,5,0.1
8436,2019-07-06,2019,7,6,9.0
8437,2019-07-07,2019,7,7,10.7
8438,2019-07-08,2019,7,8,0.0
8439,2019-07-09,2019,7,9,0.0
8440,2019-07-10,2019,7,10,0.0
8441,2019-07-11,2019,7,11,0.0
8442,2019-07-12,2019,7,12,0.0
8443,2019-07-13,2019,7,13,0.0
8444,2019-07-14,2019,7,14,0.0
8445,2019-07-15,2019,7,15,1.5
8446,2019-07-16,2019,7,16,0.0
8447,2019-07-17,2019,7,17,0.0
8448,2019-07-18,2019,7,18,0.0
8449,2019-07-19,2019,7,19,0.1
8450,2019-07-20,2019,7,20,5.7
8451,2019-07-21,2019,7,21,0.7
8452,2019-07-22,2019,7,22,3.3
8453,2019-07-23,2019,7,23,0.0
8454,2019-07-24,2019,7,24,0.0
8455,2019-07-25,2019,7,25,0.0
8456,2019-07-26,2019,7,26,0.0
8457,2019-07-27,2019,7,27,0.0
8458,2019-07-28,2019,7,28,1.9
8459,2019-07-29,2019,7,29,0.0
8460,2019-07-30,2019,7,30,2.4
8461,2019-07-31,2019,7,31,2.1
8462,2019-08-01,2019,8,1,0.0
8463,2019-08-02,2019,8,2,0.0
8464,2019-08-03,2019,8,3,0.0
8465,2019-08-04,2019,8,4,0.0
8466,2019-08-05,2019,8,5,23.5
8467,2019-08-06,2019,8,6,15.8
8468,2019-08-07,2019,8,7,10.9
8469,2019-08-08,2019,8,8,0.7
8470,2019-08-09,2019,8,9,18.1
8471,2019-08-10,2019,8,10,21.6
8472,2019-08-11,2019,8,11,9.0
8473,2019-08-12,2019,8,12,0.7
8474,2019-08-13,2019,8,13,0.0
8475,2019-08-14,2019,8,14,0.0
8476,2019-08-15,2019,8,15,1.0
8477,2019-08-16,2019,8,16,0.6
8478,2019-08-17,2019,8,17,11.2
8479,2019-08-18,2019,8,18,4.9
8480,2019-08-19,2019,8,19,4.2
8481,2019-08-20,2019,8,20,1.4
8482,2019-08-21,2019,8,21,0.0
8483,2019-08-22,2019,8,22,5.5
8484,2019-08-23,2019,8,23,0.4
8485,2019-08-24,2019,8,24,0.0
8486,2019-08-25,2019,8,25,0.0
8487,2019-08-26,2019,8,26,0.0
8488,2019-08-27,2019,8,27,6.1
8489,2019-08-28,2019,8,28,4.0
8490,2019-08-29,2019,8,29,1.0
8491,2019-08-30,2019,8,30,0.0
8492,2019-08-31,2019,8,31,1.5
8493,2019-09-01,2019,9,1,0.1
8494,2019-09-02,2019,9,2,1.1
8495,2019-09-03,2019,9,3,4.3
8496,2019-09-04,2019,9,4,27.6
8497,2019-09-05,2019,9,5,8.8
8498,2019-09-06,2019,9,6,22.4
8499,2019-09-07,2019,9,7,0.0
8500,2019-09-08,2019,9,8,0.0
8501,2019-09-09,2019,9,9,4.0
8502,2019-09-10,2019,9,10,2.4
8503,2019-09-11,2019,9,11,12.4
8504,2019-09-12,2019,9,12,3.3
8505,2019-09-13,2019,9,13,0.0
8506,2019-09-14,2019,9,14,13.2
8507,2019-09-15,2019,9,15,0.1
8508,2019-09-16,2019,9,16,0.0
8509,2019-09-17,2019,9,17,0.5
8510,2019-09-18,2019,9,18,0.0
8511,2019-09-19,2019,9,19,0.0
8512,2019-09-20,2019,9,20,0.0
8513,2019-09-21,2019,9,21,0.0
8514,2019-09-22,2019,9,22,0.0
8515,2019-09-23,2019,9,23,0.0
8516,2019-09-24,2019,9,24,0.0
8517,2019-09-25,2019,9,25,0.0
8518,2019-09-26,2019,9,26,1.7
8519,2019-09-27,2019,9,27,31.5
8520,2019-09-28,2019,9,28,21.2
8521,2019-09-29,2019,9,29,0.2
8522,2019-09-30,2019,9,30,0.1
8523,2019-10-01,2019,10,1,0.0
8524,2019-10-02,2019,10,2,0.1
8525,2019-10-03,2019,10,3,0.8
8526,2019-10-04,2019,10,4,0.2
8527,2019-10-05,2019,10,5,0.0
8528,2019-10-06,2019,10,6,0.0
8529,2019-10-07,2019,10,7,0.0
8530,2019-10-08,2019,10,8,1.4
8531,2019-10-09,2019,10,9,0.4
8532,2019-10-10,2019,10,10,2.1
8533,2019-10-11,2019,10,11,1.4
8534,2019-10-12,2019,10,12,3.3
8535,2019-10-13,2019,10,13,19.1
8536,2019-10-14,2019,10,14,1.7
8537,2019-10-15,2019,10,15,0.1
8538,2019-10-16,2019,10,16,1.6
8539,2019-10-17,2019,10,17,3.0
8540,2019-10-18,2019,10,18,9.4
8541,2019-10-19,2019,10,19,14.6
8542,2019-10-20,2019,10,20,0.8
8543,2019-10-21,2019,10,21,0.0
8544,2019-10-22,2019,10,22,0.0
8545,2019-10-23,2019,10,23,0.1
8546,2019-10-24,2019,10,24,0.3
8547,2019-10-25,2019,10,25,17.1
8548,2019-10-26,2019,10,26,8.5
8549,2019-10-27,2019,10,27,6.9
8550,2019-10-28,2019,10,28,0.0
8551,2019-10-29,2019,10,29,0.0
8552,2019-10-30,2019,10,30,0.1
8553,2019-10-31,2019,10,31,0.0
8554,2019-11-01,2019,11,1,0.0
8555,2019-11-02,2019,11,2,3.7
8556,2019-11-03,2019,11,3,8.6
8557,2019-11-04,2019,11,4,0.0
8558,2019-11-05,2019,11,5,0.0
8559,2019-11-06,2019,11,6,0.7
8560,2019-11-07,2019,11,7,1.3
8561,2019-11-08,2019,11,8,7.6
8562,2019-11-09,2019,11,9,0.0
8563,2019-11-10,2019,11,10,0.1
8564,2019-11-11,2019,11,11,0.4
8565,2019-11-12,2019,11,12,4.5
8566,2019-11-13,2019,11,13,0.0
8567,2019-11-14,2019,11,14,1.8
8568,2019-11-15,2019,11,15,1.0
8569,2019-11-16,2019,11,16,12.0
8570,2019-11-17,2019,11,17,2.4
8571,2019-11-18,2019,11,18,3.0
8572,2019-11-19,2019,11,19,1.1
8573,2019-11-20,2019,11,20,0.0
8574,2019-11-21,2019,11,21,1.3
8575,2019-11-22,2019,11,22,0.7
8576,2019-11-23,2019,11,23,0.0
8577,2019-11-24,2019,11,24,0.0
8578,2019-11-25,2019,11,25,0.1
8579,2019-11-26,2019,11,26,3.8
8580,2019-11-27,2019,11,27,4.9
8581,2019-11-28,2019,11,28,11.1
8582,2019-11-29,2019,11,29,0.0
8583,2019-11-30,2019,11,30,0.0
8584,2019-12-01,2019,12,1,0.0
8585,2019-12-02,2019,12,2,0.0
8586,2019-12-03,2019,12,3,4.2
8587,2019-12-04,2019,12,4,0.3
8588,2019-12-05,2019,12,5,8.3
8589,2019-12-06,2019,12,6,6.1
8590,2019-12-07,2019,12,7,7.4
8591,2019-12-08,2019,12,8,14.5
8592,2019-12-09,2019,12,9,1.3
8593,2019-12-10,2019,12,10,21.5
8594,2019-12-11,2019,12,11,0.9
8595,2019-12-12,2019,12,12,6.9
8596,2019-12-13,2019,12,13,0.5
8597,2019-12-14,2019,12,14,3.6
8598,2019-12-15,2019,12,15,18.3
8599,2019-12-16,2019,12,16,14.2
8600,2019-12-17,2019,12,17,13.8
8601,2019-12-18,2019,12,18,0.0
8602,2019-12-19,2019,12,19,0.0
8603,2019-12-20,2019,12,20,1.3
8604,2019-12-21,2019,12,21,0.7
8605,2019-12-22,2019,12,22,0.0
8606,2019-12-23,2019,12,23,5.6
8607,2019-12-24,2019,12,24,2.9
8608,2019-12-25,2019,12,25,0.1
8609,2019-12-26,2019,12,26,0.0
8610,2019-12-27,2019,12,27,0.1
8611,2019-12-28,2019,12,28,0.0
8612,2019-12-29,2019,12,29,3.6
8613,2019-12-30,2019,12,30,0.1
8614,2019-12-31,2019,12,31,0.0
8615,2020-01-01,2020,1,1,0.0
8616,2020-01-02,2020,1,2,1.1
8617,2020-01-03,2020,1,3,2.0
8618,2020-01-04,2020,1,4,0.0
8619,2020-01-05,2020,1,5,2.7
8620,2020-01-06,2020,1,6,1.0
8621,2020-01-07,2020,1,7,3.4
8622,2020-01-08,2020,1,8,0.0
8623,2020-01-09,2020,1,9,5.3
8624,2020-01-10,2020,1,10,0.9
8625,2020-01-11,2020,1,11,8.5
8626,2020-01-12,2020,1,12,0.1
8627,2020-01-13,2020,1,13,1.7
8628,2020-01-14,2020,1,14,13.9
8629,2020-01-15,2020,1,15,1.3
8630,2020-01-16,2020,1,16,0.0
8631,2020-01-17,2020,1,17,3.5
8632,2020-01-18,2020,1,18,3.9
8633,2020-01-19,2020,1,19,0.0
8634,2020-01-20,2020,1,20,0.0
8635,2020-01-21,2020,1,21,0.0
8636,2020-01-22,2020,1,22,0.0
8637,2020-01-23,2020,1,23,0.7
8638,2020-01-24,2020,1,24,0.0
8639,2020-01-25,2020,1,25,0.0
8640,2020-01-26,2020,1,26,0.2
8641,2020-01-27,2020,1,27,9.6
8642,2020-01-28,2020,1,28,6.7
8643,2020-01-29,2020,1,29,2.9
8644,2020-01-30,2020,1,30,15.4
8645,2020-01-31,2020,1,31,3.0
8646,2020-02-01,2020,2,1,8.1
8647,2020-02-02,2020,2,2,0.0
8648,2020-02-03,2020,2,3,10.5
8649,2020-02-04,2020,2,4,0.3
8650,2020-02-05,2020,2,5,0.0
8651,2020-02-06,2020,2,6,0.0
8652,2020-02-07,2020,2,7,0.3
8653,2020-02-08,2020,2,8,6.1
8654,2020-02-09,2020,2,9,23.1
8655,2020-02-10,2020,2,10,0.3
8656,2020-02-11,2020,2,11,2.6
8657,2020-02-12,2020,2,12,0.0
8658,2020-02-13,2020,2,13,0.0
8659,2020-02-14,2020,2,14,4.1
8660,2020-02-15,2020,2,15,19.2
8661,2020-02-16,2020,2,16,14.6
8662,2020-02-17,2020,2,17,3.1
8663,2020-02-18,2020,2,18,1.4
8664,2020-02-19,2020,2,19,0.3
8665,2020-02-20,2020,2,20,13.4
8666,2020-02-21,2020,2,21,4.8
8667,2020-02-22,2020,2,22,3.6
8668,2020-02-23,2020,2,23,0.6
8669,2020-02-24,2020,2,24,2.7
8670,2020-02-25,2020,2,25,9.8
8671,2020-02-26,2020,2,26,0.0
8672,2020-02-27,2020,2,27,0.1
8673,2020-02-28,2020,2,28,0.0
8674,2020-02-29,2020,2,29,8.4
8675,2020-03-01,2020,3,1,4.5
8676,2020-03-02,2020,3,2,0.0
8677,2020-03-03,2020,3,3,5.1
8678,2020-03-04,2020,3,4,0.6
8679,2020-03-05,2020,3,5,0.0
8680,2020-03-06,2020,3,6,0.0
8681,2020-03-07,2020,3,7,0.0
8682,2020-03-08,2020,3,8,2.4
8683,2020-03-09,2020,3,9,1.2
8684,2020-03-10,2020,3,10,13.3
8685,2020-03-11,2020,3,11,13.1
8686,2020-03-12,2020,3,12,11.7
8687,2020-03-13,2020,3,13,1.3
8688,2020-03-14,2020,3,14,0.0
8689,2020-03-15,2020,3,15,8.6
8690,2020-03-16,2020,3,16,0.1
8691,2020-03-17,2020,3,17,5.0
8692,2020-03-18,2020,3,18,0.5
8693,2020-03-19,2020,3,19,0.0
8694,2020-03-20,2020,3,20,0.0
8695,2020-03-21,2020,3,21,0.0
8696,2020-03-22,2020,3,22,0.0
8697,2020-03-23,2020,3,23,0.0
8698,2020-03-24,2020,3,24,0.0
8699,2020-03-25,2020,3,25,0.0
8700,2020-03-26,2020,3,26,0.0
8701,2020-03-27,2020,3,27,0.0
8702,2020-03-28,2020,3,28,0.0
8703,2020-03-29,2020,3,29,0.0
8704,2020-03-30,2020,3,30,0.0
8705,2020-03-31,2020,3,31,0.0
8706,2020-04-01,2020,4,1,0.0
8707,2020-04-02,2020,4,2,0.7
8708,2020-04-03,2020,4,3,0.0
8709,2020-04-04,2020,4,4,0.0
8710,2020-04-05,2020,4,5,0.0
8711,2020-04-06,2020,4,6,0.1
8712,2020-04-07,2020,4,7,0.0
8713,2020-04-08,2020,4,8,0.8
8714,2020-04-09,2020,4,9,0.0
8715,2020-04-10,2020,4,10,0.0
8716,2020-04-11,2020,4,11,13.0
8717,2020-04-12,2020,4,12,0.0
8718,2020-04-13,2020,4,13,0.0
8719,2020-04-14,2020,4,14,0.9
8720,2020-04-15,2020,4,15,0.0
8721,2020-04-16,2020,4,16,0.0
8722,2020-04-17,2020,4,17,0.0
8723,2020-04-18,2020,4,18,0.0
8724,2020-04-19,2020,4,19,0.0
8725,2020-04-20,2020,4,20,0.0
8726,2020-04-21,2020,4,21,0.0
8727,2020-04-22,2020,4,22,0.0
8728,2020-04-23,2020,4,23,0.0
8729,2020-04-24,2020,4,24,0.0
8730,2020-04-25,2020,4,25,0.0
8731,2020-04-26,2020,4,26,0.1
8732,2020-04-27,2020,4,27,9.0
8733,2020-04-28,2020,4,28,6.9
8734,2020-04-29,2020,4,29,0.0
8735,2020-04-30,2020,4,30,6.9
8736,2020-05-01,2020,5,1,5.7
8737,2020-05-02,2020,5,2,4.8
8738,2020-05-03,2020,5,3,0.0
8739,2020-05-04,2020,5,4,0.3
8740,2020-05-05,2020,5,5,0.0
8741,2020-05-06,2020,5,6,0.0
8742,2020-05-07,2020,5,7,0.0
8743,2020-05-08,2020,5,8,0.0
8744,2020-05-09,2020,5,9,0.4
8745,2020-05-10,2020,5,10,4.4
8746,2020-05-11,2020,5,11,0.0
8747,2020-05-12,2020,5,12,0.3
8748,2020-05-13,2020,5,13,0.0
8749,2020-05-14,2020,5,14,0.0
8750,2020-05-15,2020,5,15,0.0
8751,2020-05-16,2020,5,16,0.0
8752,2020-05-17,2020,5,17,0.0
8753,2020-05-18,2020,5,18,1.4
8754,2020-05-19,2020,5,19,0.3
8755,2020-05-20,2020,5,20,0.0
8756,2020-05-21,2020,5,21,0.0
8757,2020-05-22,2020,5,22,3.8
8758,2020-05-23,2020,5,23,9.8
8759,2020-05-24,2020,5,24,2.2
8760,2020-05-25,2020,5,25,0.0
8761,2020-05-26,2020,5,26,0.0
8762,2020-05-27,2020,5,27,0.0
8763,2020-05-28,2020,5,28,0.0
8764,2020-05-29,2020,5,29,0.0
8765,2020-05-30,2020,5,30,0.0
8766,2020-05-31,2020,5,31,0.0
8767,2020-06-01,2020,6,1,0.0
8768,2020-06-02,2020,6,2,0.0
8769,2020-06-03,2020,6,3,0.5
8770,2020-06-04,2020,6,4,2.9
8771,2020-06-05,2020,6,5,7.2
8772,2020-06-06,2020,6,6,8.3
8773,2020-06-07,2020,6,7,0.0
8774,2020-06-08,2020,6,8,0.0
8775,2020-06-09,2020,6,9,0.0
8776,2020-06-10,2020,6,10,0.0
8777,2020-06-11,2020,6,11,0.0
8778,2020-06-12,2020,6,12,0.0
8779,2020-06-13,2020,6,13,0.0
8780,2020-06-14,2020,6,14,0.0
8781,2020-06-15,2020,6,15,0.0
8782,2020-06-16,2020,6,16,0.5
8783,2020-06-17,2020,6,17,0.0
8784,2020-06-18,2020,6,18,0.0
8785,2020-06-19,2020,6,19,4.9
8786,2020-06-20,2020,6,20,17.9
8787,2020-06-21,2020,6,21,0.5
8788,2020-06-22,2020,6,22,1.7
8789,2020-06-23,2020,6,23,0.0
8790,2020-06-24,2020,6,24,0.0
8791,2020-06-25,2020,6,25,0.0
8792,2020-06-26,2020,6,26,1.0
8793,2020-06-27,2020,6,27,6.5
8794,2020-06-28,2020,6,28,2.5
8795,2020-06-29,2020,6,29,5.5
8796,2020-06-30,2020,6,30,3.3
8797,2020-07-01,2020,7,1,0.8
8798,2020-07-02,2020,7,2,0.0
8799,2020-07-03,2020,7,3,15.2
8800,2020-07-04,2020,7,4,7.7
8801,2020-07-05,2020,7,5,16.5
8802,2020-07-06,2020,7,6,8.0
8803,2020-07-07,2020,7,7,1.3
8804,2020-07-08,2020,7,8,0.0
8805,2020-07-09,2020,7,9,0.0
8806,2020-07-10,2020,7,10,0.0
8807,2020-07-11,2020,7,11,0.0
8808,2020-07-12,2020,7,12,0.0
8809,2020-07-13,2020,7,13,6.1
8810,2020-07-14,2020,7,14,12.5
8811,2020-07-15,2020,7,15,0.0
8812,2020-07-16,2020,7,16,0.0
8813,2020-07-17,2020,7,17,0.0
8814,2020-07-18,2020,7,18,0.7
8815,2020-07-19,2020,7,19,3.1
8816,2020-07-20,2020,7,20,0.0
8817,2020-07-21,2020,7,21,0.0
8818,2020-07-22,2020,7,22,0.0
8819,2020-07-23,2020,7,23,7.0
8820,2020-07-24,2020,7,24,12.9
8821,2020-07-25,2020,7,25,0.2
8822,2020-07-26,2020,7,26,1.5
8823,2020-07-27,2020,7,27,6.9
8824,2020-07-28,2020,7,28,10.0
8825,2020-07-29,2020,7,29,1.7
8826,2020-07-30,2020,7,30,0.0
8827,2020-07-31,2020,7,31,0.0
8828,2020-08-01,2020,8,1,0.0
8829,2020-08-02,2020,8,2,0.7
8830,2020-08-03,2020,8,3,0.0
8831,2020-08-04,2020,8,4,1.1
8832,2020-08-05,2020,8,5,9.4
8833,2020-08-06,2020,8,6,0.3
8834,2020-08-07,2020,8,7,0.0
8835,2020-08-08,2020,8,8,0.0
8836,2020-08-09,2020,8,9,0.0
8837,2020-08-10,2020,8,10,0.0
8838,2020-08-11,2020,8,11,0.0
8839,2020-08-12,2020,8,12,0.0
8840,2020-08-13,2020,8,13,0.0
8841,2020-08-14,2020,8,14,0.0
8842,2020-08-15,2020,8,15,0.0
8843,2020-08-16,2020,8,16,0.0
8844,2020-08-17,2020,8,17,0.0
8845,2020-08-18,2020,8,18,0.0
8846,2020-08-19,2020,8,19,2.6
8847,2020-08-20,2020,8,20,1.2
8848,2020-08-21,2020,8,21,4.0
8849,2020-08-22,2020,8,22,3.4
8850,2020-08-23,2020,8,23,0.0
8851,2020-08-24,2020,8,24,0.2
8852,2020-08-25,2020,8,25,4.0
8853,2020-08-26,2020,8,26,0.4
8854,2020-08-27,2020,8,27,0.0
8855,2020-08-28,2020,8,28,0.6
8856,2020-08-29,2020,8,29,0.1
8857,2020-08-30,2020,8,30,0.0
8858,2020-08-31,2020,8,31,0.0
8859,2020-09-01,2020,9,1,0.0
8860,2020-09-02,2020,9,2,0.0
8861,2020-09-03,2020,9,3,3.1
8862,2020-09-04,2020,9,4,0.8
8863,2020-09-05,2020,9,5,7.5
8864,2020-09-06,2020,9,6,0.3
8865,2020-09-07,2020,9,7,4.0
8866,2020-09-08,2020,9,8,3.8
